"","id","rectime","activity","speaker","tokens","types","segment_num","language","speech","dur_min","tokens_permin","types_permin"
"4058",20204,"13396","ac","ADULTS",260,106,18,"english","spont",9.01321666666667,28.8465272294575,11.7605072550865
"4059",20204,"10696","ac","ADULTS",69,41,7,"english","spont",0.463,149.02807775378,88.5529157667386
"4060",20224,"7441","ac","ADULTS",215,111,3,"english","spont",3.26548333333333,65.8401767987384,33.9919052309766
"4061",20224,"3841","ac","ADULTS",0,0,4,"english","spont",0.164133333333333,0,0
"4062",20224,"40141","ac","ADULTS",65,43,7,"english","spont",1.06951666666667,60.7751164856397,40.2050770597309
"4063",20225,"1741","ac","ADULTS",43,28,10,"english","spont",0.808983333333333,53.1531345928017,34.6113434557778
"4064",20225,"5341","ac","ADULTS",126,70,11,"english","spont",3.67866666666667,34.2515404131932,19.0286335628851
"4065",20225,"15241","ac","ADULTS",63,56,1,"english","spont",1.10913333333333,56.8011059686243,50.4898719721105
"4066",20225,"32341","ac","ADULTS",36,28,2,"english","spont",1.61558333333333,22.2829731263218,17.3312013204725
"4067",20225,"6841","ac","ADULTS",55,39,3,"english","spont",0.49575,110.943015632879,78.6686838124054
"4068",20225,"29941","ac","ADULTS",38,27,9,"english","spont",1.87993333333333,20.2134827476152,14.3622114259371
"4069",20227,"1515","ac","ADULTS",112,45,10,"english","spont",2.78006666666667,40.2868036737728,16.1866621903551
"4070",20227,"16460","ac","ADULTS",8,6,11,"english","spont",0.101783333333333,78.5983297854923,58.9487473391192
"4071",20227,"8725","ac","ADULTS",5,5,7,"english","spont",0.02375,210.526315789474,210.526315789474
"4072",20227,"17060","ac","ADULTS",27,22,8,"english","spont",0.31795,84.919012423337,69.1932693819783
"4073",20227,"10711","ac","ADULTS",45,31,9,"english","spont",1.03766666666667,43.3665274654673,29.8747189206552
"4074",20233,"33302","ac","ADULTS",116,66,15,"english","spont",2.00125,57.9637726420987,32.9793878825734
"4075",20233,"27902","ac","ADULTS",19,17,16,"english","spont",0.23985,79.2161767771524,70.8776318532416
"4076",20233,"36602","ac","ADULTS",286,114,17,"english","spont",3.82035,74.8622508408915,29.8401978876281
"4077",20233,"32702","ac","ADULTS",142,87,22,"english","spont",1.62006666666667,87.6507139623882,53.7014937656885
"4078",20233,"40202","ac","ADULTS",8,8,8,"english","spont",0.06885,116.194625998548,116.194625998548
"4079",20236,"27928","ac","ADULTS",1,1,2,"english","spont",0.00805,124.223602484472,124.223602484472
"4080",20236,"29428","ac","ADULTS",174,84,7,"english","spont",2.94345,59.1143046425113,28.5379401722469
"4081",20242,"12065","ac","ADULTS",8,8,5,"english","spont",0.143,55.9440559440559,55.9440559440559
"4082",20242,"9365","ac","ADULTS",50,37,6,"english","spont",1.04966666666667,47.6341695776435,35.2492854874562
"4083",20242,"16265","ac","ADULTS",325,90,8,"english","spont",3.71225,87.5479830291602,24.2440568388444
"4084",20251,"7065","ac","ADULTS",15,14,7,"english","spont",0.140516666666667,106.748902858498,99.6323093345983
"4085",20251,"34620","ac","ADULTS",234,97,9,"english","spont",4.23418333333333,55.264494137004,22.9087860311512
"4086",20001,"15242","gemods","ADULTS",11,11,2,"english","spont",1.05381666666667,10.4382482721536,10.4382482721536
"4087",20001,"14342","gemods","ADULTS",115,75,3,"english","spont",1.33774999999999,85.96524014203,56.06428704915
"4088",20001,"21242","gemods","ADULTS",435,228,4,"english","spont",4.15985,104.571078284073,54.8096686178588
"4089",20001,"5","gemods","ADULTS",158,101,5,"english","spont",2.10776666666667,74.9608590451189,47.9180174908671
"4090",20001,"15842","gemods","ADULTS",107,89,7,"english","spont",2.94236666666666,36.3652841816679,30.247759739892
"4091",20001,"8942","gemods","ADULTS",430,240,8,"english","spont",6.6979,64.19922662327,35.8321264874065
"4092",20003,"11923","gemods","ADULTS",80,64,12,"english","spont",1.6621,48.1318813549125,38.50550508393
"4093",20003,"29734","gemods","ADULTS",94,73,14,"english","spont",4.12945,22.7633219920328,17.6778989938127
"4094",20003,"823","gemods","ADULTS",23,19,16,"english","spont",1.08285,21.2402456480584,17.5462898831786
"4095",20004,"12055","gemods","ADULTS",129,78,10,"english","spont",5.59293333333334,23.0648198917682,13.9461701671156
"4096",20004,"5769","gemods","ADULTS",625,227,11,"english","spont",8.60475,72.6343008222203,26.3807780586304
"4097",20004,"5169","gemods","ADULTS",301,148,13,"english","spont",5.5545,54.1902961562697,26.6450625618868
"4098",20004,"8169","gemods","ADULTS",491,148,4,"english","spont",5.084,96.5774980330449,29.1109362706531
"4099",20004,"12655","gemods","ADULTS",140,87,7,"english","spont",4.75335,29.4529121566895,18.3028811259428
"4100",20004,"6969","gemods","ADULTS",689,189,9,"english","spont",8.72491666666667,78.9692356182962,21.6620980143077
"4101",20007,"8978","gemods","ADULTS",62,52,13,"english","spont",2.77133333333333,22.3719028145297,18.7635313928314
"4102",20007,"7905","gemods","ADULTS",214,138,14,"english","spont",6.24996666666666,34.2401826143073,22.0801177606281
"4103",20007,"15191","gemods","ADULTS",278,175,15,"english","spont",7.75886666666667,35.8299751681947,22.5548404835758
"4104",20007,"6705","gemods","ADULTS",190,127,17,"english","spont",7.62053333333334,24.9326381355636,16.6655002274556
"4105",20007,"17891","gemods","ADULTS",197,105,20,"english","spont",8.65096666666667,22.7720216237877,12.1373719314604
"4106",20007,"13563","gemods","ADULTS",482,253,22,"english","spont",8.54821666666667,56.3860298346829,29.5968164899891
"4107",20034,"1056","gemods","ADULTS",168,75,10,"english","spont",5.50446666666667,30.520668063512,13.6252982426393
"4108",20034,"21499","gemods","ADULTS",162,69,2,"english","spont",2.29686666666667,70.530868139204,30.0409253185499
"4109",20034,"19399","gemods","ADULTS",158,73,3,"english","spont",4.71698333333333,33.4959843685407,15.47599277787
"4110",20034,"18199","gemods","ADULTS",142,80,4,"english","spont",3.59683333333333,39.4791714934433,22.2417867568695
"4111",20034,"16999","gemods","ADULTS",216,133,6,"english","spont",4.50466666666667,47.9502737901435,29.5249371022643
"4112",20034,"10456","gemods","ADULTS",188,92,7,"english","spont",5.00886666666667,37.5334406984946,18.3674284269229
"4113",20041,"19599","gemods","ADULTS",0,0,14,"english","spont",1.49505000000001,0,0
"4114",20041,"39491","gemods","ADULTS",269,115,17,"english","spont",5.66311666666667,47.5003458048718,20.3068392846106
"4115",20041,"27399","gemods","ADULTS",69,53,20,"english","spont",2.29266666666666,30.0959581273627,23.1171852282641
"4116",20041,"2190","gemods","ADULTS",54,37,21,"english","spont",4.93291666666667,10.9468705127122,7.50063349945096
"4117",20041,"90","gemods","ADULTS",214,96,4,"english","spont",2.90703333333333,73.6145669697631,33.0233571453143
"4118",20041,"690","gemods","ADULTS",302,119,5,"english","spont",3.51011666666667,86.0370263096667,33.9020070557958
"4119",20048,"24910","gemods","ADULTS",9,9,13,"english","spont",5.17651666666666,1.73862088727619,1.73862088727619
"4120",20048,"12618","gemods","ADULTS",14,11,2,"english","spont",0.14238333333333,98.3261149479132,77.2562331733604
"4121",20048,"18668","gemods","ADULTS",276,155,3,"english","spont",6.24595,44.1886342349843,24.8160808203716
"4122",20048,"948","gemods","ADULTS",57,44,5,"english","spont",2.27111666666667,25.09778596432,19.3737295163172
"4123",20050,"30220","gemods","ADULTS",34,27,2,"english","spont",0.4537,74.9393872603042,59.5106898831828
"4124",20050,"31120","gemods","ADULTS",84,68,3,"english","spont",1.06756666666667,78.6836107034687,63.6962562837604
"4125",20050,"5620","gemods","ADULTS",1,1,4,"english","spont",1.34753333333333,0.742096670459606,0.742096670459606
"4126",20050,"46720","gemods","ADULTS",115,87,6,"english","spont",1.44388333333333,79.6463241489965,60.2541756605452
"4127",20056,"42773","gemods","ADULTS",945,351,5,"english","spont",5.66568333333333,166.793649486234,61.9519269520299
"4128",20056,"51473","gemods","ADULTS",775,326,7,"english","spont",4.91206666666667,157.774731613306,66.3671774270164
"4129",20056,"47273","gemods","ADULTS",409,238,9,"english","spont",3.0613,133.603371116846,77.744748962859
"4130",20071,"108","gemods","ADULTS",200,105,13,"english","spont",3.01565,66.3206937144563,34.8183642000895
"4131",20071,"28008","gemods","ADULTS",373,191,15,"english","spont",7.28315,51.2141037875095,26.2249164166604
"4132",20071,"8808","gemods","ADULTS",32,23,1,"english","spont",0.53768333333333,59.5145841728406,42.7761073742292
"4133",20071,"56937","gemods","ADULTS",684,268,2,"english","spont",7.60828333333333,89.9020146901294,35.2247659896998
"4134",20071,"5808","gemods","ADULTS",396,154,9,"english","spont",6.9324,57.1230742599965,22.2145288788875
"4135",20073,"2019","gemods","ADULTS",207,124,1,"english","spont",1.84391666666667,112.261038550188,67.2481583585665
"4136",20073,"6218","gemods","ADULTS",391,190,2,"english","spont",3.12003333333333,125.319173940449,60.8967852907555
"4137",20073,"1119","gemods","ADULTS",9,9,3,"english","spont",1.91283333333333,4.70506229851007,4.70506229851007
"4138",20073,"13818","gemods","ADULTS",234,165,4,"english","spont",3.67113333333333,63.7405342582673,44.9452485154449
"4139",20073,"28999","gemods","ADULTS",223,143,5,"english","spont",4.2171,52.8799411918143,33.9095587014773
"4140",20073,"4118","gemods","ADULTS",308,182,6,"english","spont",3.223,95.5631399317406,56.4691281414831
"4141",20086,"36922","gemods","ADULTS",328,207,10,"english","spont",3.77886666666667,86.7985110174126,54.7783285994037
"4142",20086,"32122","gemods","ADULTS",178,93,12,"english","spont",1.78361666666667,99.7972284777183,52.141248586673
"4143",20086,"35722","gemods","ADULTS",599,297,13,"english","spont",6.7317,88.9819807775153,44.1196131734926
"4144",20086,"33622","gemods","ADULTS",36,30,2,"english","spont",1.45608333333333,24.7238596692039,20.6032163910033
"4145",20086,"34222","gemods","ADULTS",148,93,4,"english","spont",1.54918333333333,95.5342061946619,60.0316295682673
"4146",20086,"36322","gemods","ADULTS",531,252,6,"english","spont",4.081,130.115167851017,61.7495711835335
"4147",20108,"14696","gemods","ADULTS",142,93,10,"english","spont",4.20375,33.7793636633958,22.1231043710972
"4148",20108,"25796","gemods","ADULTS",88,67,12,"english","spont",2.82291666666667,31.1734317343173,23.7343173431734
"4149",20108,"22496","gemods","ADULTS",84,60,13,"english","spont",2.56893333333333,32.6983962215187,23.3559973010848
"4150",20108,"27296","gemods","ADULTS",519,220,1,"english","spont",7.58788333333333,68.3985213267644,28.9935928552759
"4151",20108,"14096","gemods","ADULTS",325,179,2,"english","spont",6.17588333333333,52.6240510804123,28.9837081335194
"4152",20108,"7796","gemods","ADULTS",73,56,5,"english","spont",3.18123333333333,22.9470750337919,17.6032356423609
"4153",20112,"23703","gemods","ADULTS",194,94,4,"english","spont",5.83888333333333,33.2255311375177,16.0989686954983
"4154",20112,"3","gemods","ADULTS",50,41,5,"english","spont",2.95076666666667,16.9447488223399,13.8946940343187
"4155",20112,"19503","gemods","ADULTS",4,4,6,"english","spont",3.20026666666667,1.24989584201316,1.24989584201316
"4156",20113,"14481","gemods","ADULTS",250,137,11,"english","spont",8.09025,30.9013936528537,16.9339637217638
"4157",20113,"24851","gemods","ADULTS",215,118,12,"english","spont",6.21953333333334,34.5685099632341,18.972484537961
"4158",20113,"1506","gemods","ADULTS",37,28,13,"english","spont",1.69771666666666,21.7939781863877,16.4927402491583
"4159",20113,"17893","gemods","ADULTS",541,202,2,"english","spont",9.1631,59.0411541945411,22.0449411225459
"4160",20113,"7881","gemods","ADULTS",5,4,6,"english","spont",3.04695,1.64098524754262,1.3127881980341
"4161",20113,"6081","gemods","ADULTS",0,0,9,"english","spont",4.37705,0,0
"4162",20114,"2255","gemods","ADULTS",131,78,11,"english","spont",2.67378333333333,48.9942466043746,29.1721468331391
"4163",20114,"9455","gemods","ADULTS",197,98,13,"english","spont",3.81261666666666,51.6705499722413,25.7041314582723
"4164",20114,"34355","gemods","ADULTS",311,169,6,"english","spont",5.03018333333333,61.8267723840417,33.5971849932574
"4165",20114,"7055","gemods","ADULTS",498,211,7,"english","spont",8.29598333333333,60.0290502030099,25.4339951663355
"4166",20114,"7655","gemods","ADULTS",295,136,8,"english","spont",6.56793333333333,44.9151940234879,20.7066657193029
"4167",20117,"6529","gemods","ADULTS",234,114,12,"english","spont",3.6419,64.2521760619457,31.3023421840248
"4168",20117,"13729","gemods","ADULTS",1,1,27,"english","spont",5.84193333333333,0.171176208789328,0.171176208789328
"4169",20117,"20329","gemods","ADULTS",242,140,31,"english","spont",8.18933333333334,29.5506349723217,17.0954086616737
"4170",20117,"4129","gemods","ADULTS",344,165,34,"english","spont",8.83861666666667,38.9201175900452,18.6680796580159
"4171",20121,"6612","gemods","ADULTS",213,121,3,"english","spont",4.58851666666666,46.420230212378,26.3701777262805
"4172",20121,"12","gemods","ADULTS",1,1,4,"english","spont",0.35143333333334,2.84548989851081,2.84548989851081
"4173",20121,"24820","gemods","ADULTS",78,56,7,"english","spont",9.00515,8.66171024358284,6.21866376462358
"4174",20121,"5112","gemods","ADULTS",38,28,8,"english","spont",6.67115,5.69616932612818,4.19717739819971
"4175",20121,"19120","gemods","ADULTS",126,81,9,"english","spont",8.90273333333333,14.152956769831,9.09832935203421
"4176",20122,"17957","gemods","ADULTS",23,21,2,"english","spont",1.44786666666667,15.8854406483101,14.5040979832397
"4177",20122,"23657","gemods","ADULTS",167,99,6,"english","spont",3.48168333333333,47.9653041392813,28.4345216155021
"4178",20122,"27557","gemods","ADULTS",507,228,7,"english","spont",6.4345,78.7940010878856,35.4339886549071
"4179",20122,"13457","gemods","ADULTS",312,169,8,"english","spont",4.36226666666667,71.5224501023932,38.7413271387963
"4180",20122,"14657","gemods","ADULTS",162,85,9,"english","spont",3.76193333333333,43.0629640787539,22.5947651030499
"4181",20127,"6733","gemods","ADULTS",91,45,11,"english","spont",3.18881666666666,28.5372316794632,14.1118178634708
"4182",20127,"0","gemods","ADULTS",213,98,14,"english","spont",6.29688333333333,33.8262579635958,15.5632548377107
"4183",20127,"1754","gemods","ADULTS",103,60,1,"english","spont",1.16866666666666,88.1346263548208,51.3405590416432
"4184",20127,"1154","gemods","ADULTS",109,63,7,"english","spont",4.39368333333334,24.8083422792569,14.3387666384696
"4185",20127,"46633","gemods","ADULTS",246,116,8,"english","spont",5.70223333333333,43.1409915413259,20.3429065804626
"4186",20128,"36935","gemods","ADULTS",224,124,4,"english","spont",8.63915,25.9284767598664,14.3532639206403
"4187",20129,"39304","gemods","ADULTS",231,124,28,"english","spont",4.33173333333333,53.3273824181237,28.6259541984733
"4188",20129,"45304","gemods","ADULTS",177,91,37,"english","spont",4.07235,43.4638476555306,22.345819981092
"4189",20129,"304","gemods","ADULTS",13,9,38,"english","spont",8.12143333333334,1.60070266742734,1.10817876975739
"4190",20132,"40053","gemods","ADULTS",180,103,3,"english","spont",2.75553333333333,65.3231074444149,37.3793337043041
"4191",20132,"41853","gemods","ADULTS",14,13,4,"english","spont",3.31641666666667,4.22142372540644,3.91989345930598
"4192",20132,"39453","gemods","ADULTS",69,55,5,"english","spont",2.57971666666666,26.7471233921039,21.3201708197929
"4193",20132,"38853","gemods","ADULTS",286,140,7,"english","spont",2.81335,101.658165532195,49.7627383724029
"4194",20132,"37353","gemods","ADULTS",563,244,8,"english","spont",5.75083333333333,97.8988552383713,42.4286335313723
"4195",20136,"35618","gemods","ADULTS",45,37,11,"english","spont",2.47738333333334,18.1643266080474,14.935112988839
"4196",20136,"3287","gemods","ADULTS",5,5,14,"english","spont",0.820133333333331,6.09656966346937,6.09656966346937
"4197",20136,"36818","gemods","ADULTS",177,113,16,"english","spont",2.65193333333333,66.7437592699666,42.6104225847809
"4198",20136,"29940","gemods","ADULTS",58,38,3,"english","spont",0.654066666666671,88.6759759453669,58.0980532055852
"4199",20136,"27540","gemods","ADULTS",370,171,4,"english","spont",5.35315,69.1181827522113,31.9438087854814
"4200",20136,"40417","gemods","ADULTS",56,45,5,"english","spont",1.72235,32.513716724243,26.1270937962667
"4201",20149,"23973","gemods","ADULTS",231,151,1,"english","spont",2.42768333333333,95.1524430012153,62.1992159878074
"4202",20149,"23373","gemods","ADULTS",93,76,2,"english","spont",1.32428333333333,70.2266634783595,57.3895314446809
"4203",20149,"24873","gemods","ADULTS",222,157,3,"english","spont",2.81978333333333,78.72945320858,55.6780367285903
"4204",20157,"5429","gemods","ADULTS",370,194,15,"english","spont",4.77138333333334,77.5456453928455,40.6590681248974
"4205",20157,"1482","gemods","ADULTS",130,76,20,"english","spont",0.824083333333331,157.751036505208,92.2236828799679
"4206",20157,"5","gemods","ADULTS",4,4,27,"english","spont",1.74453333333333,2.29287679608682,2.29287679608682
"4207",20157,"582","gemods","ADULTS",92,57,33,"english","spont",3.10693333333333,29.6111921723457,18.3460647154751
"4208",20157,"8129","gemods","ADULTS",122,102,37,"english","spont",7.96871666666667,15.3098679628464,12.8000535427076
"4209",20157,"27672","gemods","ADULTS",194,127,38,"english","spont",6.28031666666667,30.8901621202752,20.2219102539946
"4210",20161,"1729","gemods","ADULTS",235,154,3,"english","spont",2.93828333333334,79.9786723540388,52.4115555000935
"4211",20161,"1129","gemods","ADULTS",202,127,6,"english","spont",4.31733333333333,46.7881408276714,29.4163063619518
"4212",20161,"10429","gemods","ADULTS",85,50,7,"english","spont",5.60156666666667,15.1743262301618,8.92607425303635
"4213",20166,"9731","gemods","ADULTS",101,49,11,"english","spont",1.567,64.4543714103382,31.2699425654116
"4214",20166,"10631","gemods","ADULTS",298,161,13,"english","spont",7.428,40.1184706515886,21.6747442110932
"4215",20166,"11831","gemods","ADULTS",398,197,3,"english","spont",5.95266666666666,66.8607906820473,33.0944114682495
"4216",20166,"13931","gemods","ADULTS",204,111,7,"english","spont",6.68543333333333,30.5141028006163,16.6032618179824
"4217",20166,"24550","gemods","ADULTS",136,64,8,"english","spont",5.50095,24.7230023904962,11.6343540661159
"4218",20166,"2231","gemods","ADULTS",151,84,9,"english","spont",4.27981666666667,35.2818851274782,19.6270089450872
"4219",20167,"11610","gemods","ADULTS",0,0,12,"english","spont",4.09528333333333,0,0
"4220",20167,"21893","gemods","ADULTS",26,21,20,"english","spont",3.50208333333333,7.4241522903034,5.99643069601428
"4221",20167,"5558","gemods","ADULTS",64,42,8,"english","spont",3.77366666666667,16.9596325412949,11.1297588552248
"4222",20169,"310","gemods","ADULTS",4,3,5,"english","spont",1.31585,3.03986016643234,2.27989512482426
"4223",20169,"40350","gemods","ADULTS",395,203,7,"english","spont",3.87873333333334,101.83736958801,52.3366734844708
"4224",20176,"9027","gemods","ADULTS",288,112,18,"english","spont",5.92535,48.6047237715916,18.9018370222856
"4225",20176,"13227","gemods","ADULTS",179,106,26,"english","spont",1.98033333333333,90.388823430399,53.526342366605
"4226",20176,"33027","gemods","ADULTS",63,40,29,"english","spont",3.98896666666667,15.7935639137956,10.0276596278067
"4227",20176,"22227","gemods","ADULTS",230,124,30,"english","spont",2.42731666666667,94.7548390197679,51.0852175584836
"4228",20176,"11127","gemods","ADULTS",299,138,31,"english","spont",5.88288333333333,50.8254172415454,23.4578848807133
"4229",20176,"15627","gemods","ADULTS",26,22,33,"english","spont",0.276583333333338,94.0042181379917,79.5420307321468
"4230",20177,"11474","gemods","ADULTS",20,18,1,"english","spont",1.91353333333333,10.4518691425984,9.40668222833852
"4231",20177,"6674","gemods","ADULTS",289,146,3,"english","spont",4.68483333333333,61.6884271941372,31.164395745135
"4232",20177,"29337","gemods","ADULTS",29,26,6,"english","spont",3.55421666666667,8.15932249487697,7.31525465057935
"4233",20190,"15561","gemods","ADULTS",1,1,1,"english","spont",1.58326666666667,0.631605541285947,0.631605541285947
"4234",20190,"12861","gemods","ADULTS",25,23,2,"english","spont",2.36686666666667,10.5624876770977,9.71748866292988
"4235",20190,"5162","gemods","ADULTS",32,25,4,"english","spont",1.94383333333333,16.4623167281145,12.8611849438395
"4236",20190,"26832","gemods","ADULTS",17,15,5,"english","spont",0.551550000000001,30.8222282657964,27.196083763938
"4237",20190,"23520","gemods","ADULTS",116,75,6,"english","spont",6.80896666666667,17.0363589188766,11.0148872320323
"4238",20191,"13376","gemods","ADULTS",78,47,1,"english","spont",2.48423333333333,31.3980168261167,18.9193178311216
"4239",20191,"24276","gemods","ADULTS",193,93,2,"english","spont",6.27423333333334,30.760730394683,14.8225281176452
"4240",20191,"14276","gemods","ADULTS",236,106,4,"english","spont",7.83065,30.1379834368795,13.5365518826662
"4241",20191,"10676","gemods","ADULTS",136,70,5,"english","spont",8.34148333333333,16.3040546345674,8.39179282661557
"4242",20191,"11576","gemods","ADULTS",114,58,7,"english","spont",7.95668333333333,14.3275778643111,7.28946943973725
"4243",20191,"26376","gemods","ADULTS",133,72,8,"english","spont",9.82666666666667,13.5345997286296,7.3270013568521
"4244",20192,"24018","gemods","ADULTS",108,53,1,"english","spont",4.3994,24.5488021093786,12.0470973314543
"4245",20192,"9234","gemods","ADULTS",78,66,20,"english","spont",3.82491666666667,20.3926011459945,17.2552778927645
"4246",20192,"30438","gemods","ADULTS",189,129,23,"english","spont",7.10213333333333,26.611722299403,18.1635564900687
"4247",20192,"682","gemods","ADULTS",159,95,24,"english","spont",8.19231666666667,19.408429443035,11.5962314282285
"4248",20192,"38390","gemods","ADULTS",177,84,4,"english","spont",5.19136666666666,34.0950680938225,16.1807102818141
"4249",20200,"26030","gemods","ADULTS",1,1,1,"english","spont",0.66413333333333,1.50572174262197,1.50572174262197
"4250",20200,"6959","gemods","ADULTS",1,1,2,"english","spont",0.25101666666666,3.9837992165196,3.9837992165196
"4251",20200,"9059","gemods","ADULTS",132,81,3,"english","spont",1.8399,71.7430295124735,44.0241317462906
"4252",20200,"10259","gemods","ADULTS",314,152,5,"english","spont",2.92488333333333,107.354709304645,51.9678847589363
"4253",20200,"21530","gemods","ADULTS",376,189,6,"english","spont",4.03923333333333,93.0869719501225,46.7910577089712
"4254",20203,"36050","gemods","ADULTS",83,56,10,"english","spont",2.93266666666666,28.3018867924529,19.0952489202092
"4255",20203,"6950","gemods","ADULTS",29,27,2,"english","spont",2.10841666666667,13.7543970594048,12.8058179518596
"4256",20203,"18950","gemods","ADULTS",552,235,3,"english","spont",7.5018,73.5823402383428,31.3258151377003
"4257",20203,"46250","gemods","ADULTS",301,177,7,"english","spont",6.89816666666667,43.6347821885042,25.6589915194858
"4258",20203,"38750","gemods","ADULTS",95,68,8,"english","spont",3.79495,25.0332678954927,17.9185496515106
"4259",20203,"17150","gemods","ADULTS",105,61,9,"english","spont",3.77691666666667,27.8004545153674,16.1507402422611
"4260",20204,"13996","gemods","ADULTS",34,28,11,"english","spont",1.31321666666666,25.8906248016957,21.3216910131611
"4261",20204,"12796","gemods","ADULTS",8,8,13,"english","spont",1.89396666666666,4.22393917527589,4.22393917527589
"4262",20204,"16783","gemods","ADULTS",55,44,17,"english","spont",6.00628333333334,9.15707717196158,7.32566173756926
"4263",20204,"13396","gemods","ADULTS",41,28,18,"english","spont",0.98678333333333,41.5491411488508,28.3750232236054
"4264",20204,"20083","gemods","ADULTS",181,98,20,"english","spont",6.84385,26.4471021427997,14.3194254695822
"4265",20204,"10696","gemods","ADULTS",130,69,7,"english","spont",4.78395,27.1741970547351,14.4232276675132
"4266",20224,"7441","gemods","ADULTS",82,56,3,"english","spont",2.64843333333334,30.9617006280442,21.1445760386643
"4267",20224,"3841","gemods","ADULTS",4,4,4,"english","spont",0.746599999999997,5.35762121618004,5.35762121618004
"4268",20224,"40141","gemods","ADULTS",59,46,7,"english","spont",2.99608333333333,19.6923761577615,15.3533780213056
"4269",20225,"1741","gemods","ADULTS",139,103,10,"english","spont",4.87513333333334,28.5120406963228,21.1276272785701
"4270",20225,"5341","gemods","ADULTS",241,145,11,"english","spont",5.77626666666666,41.7224504870505,25.1027191727067
"4271",20225,"15241","gemods","ADULTS",222,136,1,"english","spont",6.11275,36.3175330252341,22.2485787902335
"4272",20225,"32341","gemods","ADULTS",186,101,2,"english","spont",7.12456666666667,26.1068509429813,14.1763007808662
"4273",20225,"6841","gemods","ADULTS",209,140,3,"english","spont",6.48211666666667,32.2425545153718,21.5978834074261
"4274",20225,"29941","gemods","ADULTS",150,70,9,"english","spont",6.1354,24.4482837304821,11.409199074225
"4275",20227,"1515","gemods","ADULTS",19,19,10,"english","spont",5.9912,3.17131793296835,3.17131793296835
"4276",20227,"16460","gemods","ADULTS",90,70,11,"english","spont",2.8403,31.6867936485583,24.6452839488787
"4277",20227,"6645","gemods","ADULTS",357,168,2,"english","spont",5.08381666666667,70.2228312717807,33.0460382455438
"4278",20227,"8725","gemods","ADULTS",270,128,7,"english","spont",4.0139,67.2662497820075,31.8891850818406
"4279",20227,"17060","gemods","ADULTS",2,2,8,"english","spont",1.27613333333333,1.56723435377704,1.56723435377704
"4280",20227,"10711","gemods","ADULTS",470,215,9,"english","spont",7.64778333333333,61.4557159264014,28.1127211152687
"4281",20233,"34502","gemods","ADULTS",105,78,13,"english","spont",1.68891666666667,62.1700300981891,46.1834509300833
"4282",20233,"33302","gemods","ADULTS",493,233,15,"english","spont",5.20541666666667,94.709037060754,44.7610661970703
"4283",20233,"27902","gemods","ADULTS",231,122,16,"english","spont",6.2987,36.6742343658215,19.3690761585724
"4284",20233,"36602","gemods","ADULTS",523,259,17,"english","spont",6.17965,84.6326248250305,41.9117587565639
"4285",20233,"32702","gemods","ADULTS",383,186,22,"english","spont",8.15285,46.9774373378635,22.8141079499807
"4286",20233,"40202","gemods","ADULTS",593,311,8,"english","spont",3.79493333333333,156.260979551683,81.9513737615066
"4287",20236,"27928","gemods","ADULTS",662,239,2,"english","spont",5.01231666666667,132.074656097147,47.6825420048613
"4288",20236,"3332","gemods","ADULTS",4,4,4,"english","spont",1.23688333333333,3.23393475536632,3.23393475536632
"4289",20236,"9932","gemods","ADULTS",87,52,6,"english","spont",1.61846666666667,53.7545825266712,32.1291757630679
"4290",20236,"29428","gemods","ADULTS",143,46,7,"english","spont",5.06698333333333,28.2219203405051,9.07837996967295
"4291",20236,"30628","gemods","ADULTS",46,35,8,"english","spont",1.6295,28.2295182571341,21.478981282602
"4292",20242,"5097","gemods","ADULTS",64,41,1,"english","spont",1.7263,37.0735098186874,23.7502172275966
"4293",20242,"5697","gemods","ADULTS",94,55,3,"english","spont",3.94333333333333,23.8377007607777,13.9475908706678
"4294",20242,"597","gemods","ADULTS",115,74,4,"english","spont",4.85033333333333,23.709710672806,15.2566833894578
"4295",20242,"12065","gemods","ADULTS",90,54,5,"english","spont",5.914,15.2181264795401,9.13087588772405
"4296",20242,"9365","gemods","ADULTS",220,95,6,"english","spont",8.04966666666666,27.3303242370285,11.801730920535
"4297",20242,"16265","gemods","ADULTS",184,72,8,"english","spont",6.28775,29.2632499701801,11.4508369448531
"4298",20251,"20314","gemods","ADULTS",647,269,4,"english","spont",4.81583333333333,134.348503201246,55.8574147776432
"4299",20251,"34620","gemods","ADULTS",1,1,9,"english","spont",0.38693333333334,2.58442453480354,2.58442453480354
"4300",20001,"14342","kwalods","ADULTS",72,62,3,"english","spont",NA,NA,NA
"4301",20001,"21242","kwalods","ADULTS",5,5,4,"english","spont",NA,NA,NA
"4302",20001,"5","kwalods","ADULTS",72,59,5,"english","spont",NA,NA,NA
"4303",20001,"15842","kwalods","ADULTS",23,20,7,"english","spont",NA,NA,NA
"4304",20004,"12055","kwalods","ADULTS",17,15,10,"english","spont",NA,NA,NA
"4305",20004,"5769","kwalods","ADULTS",45,36,11,"english","spont",NA,NA,NA
"4306",20004,"5169","kwalods","ADULTS",86,65,13,"english","spont",NA,NA,NA
"4307",20004,"8169","kwalods","ADULTS",15,12,4,"english","spont",NA,NA,NA
"4308",20004,"12655","kwalods","ADULTS",26,21,7,"english","spont",NA,NA,NA
"4309",20004,"6969","kwalods","ADULTS",18,13,9,"english","spont",NA,NA,NA
"4310",20007,"7905","kwalods","ADULTS",20,19,14,"english","spont",NA,NA,NA
"4311",20007,"6705","kwalods","ADULTS",15,14,17,"english","spont",NA,NA,NA
