"","activity","id","rectime","segment_num","language","dur_min","Dur10minval","AWCval","Time","Date","dur_10min","tcds_min"
"1115","play","7692",36443,4,"spanish",9.96615,600,709,11.4,"5.022014",10,9.96615
"1116","ac","7692",5167,5,"spanish",2.2341,600,656,13.25,"4.222014",10,7.32023333333333
"1117","play","7692",5167,5,"spanish",5.08613333333333,600,656,13.25,"4.222014",10,7.32023333333333
"1118","conv","7692",1285,6,"spanish",2.0801,600,560,9.5,"4.222014",10,5.5649
"1119","ac","7692",1285,6,"spanish",2.54308333333333,600,560,9.5,"4.222014",10,5.5649
"1120","routines","7692",1285,6,"spanish",0.941716666666667,600,560,9.5,"4.222014",10,5.5649
"1121","ac","7692",12385,7,"spanish",3.90575,600,559,9.4,"4.242014",10,9.19356666666667
"1122","conv","7692",12385,7,"spanish",5.28781666666667,600,559,9.4,"4.242014",10,9.19356666666667
"1123","books","7739",7164,1,"spanish",10,600,963,12.35,"6.122014",10,10
"1124","conv","7739",38373,2,"spanish",1.57831666666667,600,639,19,"6.132014",10,3.01588333333334
"1125","ac","7739",38373,2,"spanish",1.43756666666667,600,639,19,"6.132014",10,3.01588333333334
"1126","books","7739",7764,3,"spanish",9.54078333333333,600,637,12.45,"6.122014",10,9.54078333333333
"1127","routines","7739",6564,4,"spanish",6.38421666666667,600,594,12.25,"6.122014",10,9.92945
"1128","books","7739",6564,4,"spanish",3.54523333333333,600,594,12.25,"6.122014",10,9.92945
"1129","conv","7739",37773,5,"spanish",1.63633333333333,600,528,18.5,"6.132014",10,8.81058333333333
"1130","books","7739",37773,5,"spanish",7.17425,600,528,18.5,"6.132014",10,8.81058333333333
"1131","ac","7739",864,6,"spanish",0.345083333333333,600,526,10.5,"6.122014",10,9.04334999999999
"1132","food","7739",864,6,"spanish",4.30093333333333,600,526,10.5,"6.122014",10,9.04334999999999
"1133","conv","7739",864,6,"spanish",4.39733333333333,600,526,10.5,"6.122014",10,9.04334999999999
"1134","conv","7749",48481,1,"spanish",2.41565,600,624,16.1,"3.042014",10,4.2856
"1135","ac","7749",48481,1,"spanish",0.229816666666667,600,624,16.1,"3.042014",10,4.2856
"1136","routines","7749",48481,1,"spanish",1.64013333333333,600,624,16.1,"3.042014",10,4.2856
"1137","food","7749",36804,9,"spanish",7.06725,600,241,12.45,"3.042014",10,7.06725
"1138","play","7749",26304,2,"spanish",7.7001,600,436,9.5,"3.042014",10,7.7001
"1139","ac","7749",38004,3,"spanish",5.72665,600,393,13.05,"3.042014",10,8.05713333333333
"1140","routines","7749",38004,3,"spanish",2.33048333333333,600,393,13.05,"3.042014",10,8.05713333333333
"1141","food","7749",1556,4,"spanish",7.87086666666667,600,367,11.1,"3.032014",10,7.87086666666667
"1142","conv","7749",6356,5,"spanish",6.63933333333333,600,321,12.3,"3.032014",10,6.63933333333333
"1143","ac","7780",43967,31,"spanish",2.0325,600,122,10.45,"7.202014",10,2.0325
"1144","ac","7780",35980,37,"spanish",5.1636,600,91,19.35,"7.082014",10,5.1636
"1145","ac","7780",33280,39,"spanish",6.28028333333333,600,86,18.5,"7.082014",10,6.28028333333333
"1146","ac","7780",26080,47,"spanish",3.0936,600,52,16.5,"7.082014",10,3.59001666666667
"1147","food","7780",26080,47,"spanish",0.496416666666667,600,52,16.5,"7.082014",10,3.59001666666667
"1148","ac","7780",35080,50,"spanish",4.06258333333333,600,47,19.2,"7.082014",10,4.06258333333333
"1149","ac","7780",13780,59,"spanish",1.7783,600,39,13.25,"7.082014",10,1.7783
"1150","ac","7791",21528,1,"spanish",0.169916666666667,600,1043,19.55,"3.142014",10,7.94806666666667
"1151","books","7791",21528,1,"spanish",7.77815,600,1043,19.55,"3.142014",10,7.94806666666667
"1152","books","7791",20928,2,"spanish",5.2977,600,1021,19.45,"3.142014",10,5.30936666666667
"1153","ac","7791",20928,2,"spanish",0.0116666666666667,600,1021,19.45,"3.142014",10,5.30936666666667
"1154","play","7791",13428,3,"spanish",1.81875,600,851,17.4,"3.142014",10,2.81415
"1155","ac","7791",13428,3,"spanish",0.5025,600,851,17.4,"3.142014",10,2.81415
"1156","conv","7791",13428,3,"spanish",0.4929,600,851,17.4,"3.142014",10,2.81415
"1157","conv","7791",2807,4,"spanish",7.95966666666667,600,845,14.15,"3.142014",10,8.01368333333334
"1158","ac","7791",2807,4,"spanish",0.0540166666666667,600,845,14.15,"3.142014",10,8.01368333333334
"1159","ac","7791",3407,5,"spanish",6.38178333333333,600,836,14.25,"3.142014",10,6.38178333333333
"1160","conv","7791",35989,7,"spanish",9.6576,600,623,12.5,"3.172014",10,9.6576
"1161","play","7795",16610,11,"spanish",4.03203333333333,600,361,14.05,"6.022014",10,6.37605
"1162","conv","7795",16610,11,"spanish",1.74656666666667,600,361,14.05,"6.022014",10,6.37605
"1163","ac","7795",16610,11,"spanish",0.59745,600,361,14.05,"6.022014",10,6.37605
"1164","ac","7795",8838,21,"spanish",7.00405,600,238,10.5,"6.022014",10,8.7237
"1165","conv","7795",8838,21,"spanish",1.71965,600,238,10.5,"6.022014",10,8.7237
"1166","ac","7795",34073,22,"spanish",7.73913333333333,600,235,12.1,"6.082014",10,8.12723333333333
"1167","routines","7795",34073,22,"spanish",0.3881,600,235,12.1,"6.082014",10,8.12723333333333
"1168","ac","7795",40073,23,"spanish",0.0308833333333333,600,229,13.5,"6.082014",10,3.55698333333333
"1169","food","7795",40073,23,"spanish",3.5261,600,229,13.5,"6.082014",10,3.55698333333333
"1170","conv","7795",38573,2,"spanish",0.467783333333333,600,544,13.25,"6.082014",10,2.11458333333333
"1171","ac","7795",38573,2,"spanish",0.24045,600,544,13.25,"6.082014",10,2.11458333333333
"1172","play","7795",38573,2,"spanish",1.40635,600,544,13.25,"6.082014",10,2.11458333333333
"1173","conv","7795",5538,5,"spanish",3.66465,600,454,9.55,"6.022014",10,7.0383
"1174","ac","7795",5538,5,"spanish",3.37365,600,454,9.55,"6.022014",10,7.0383
"1175","play","7812",33868,1,"spanish",2.79615,600,846,11.55,"6.052014",10,6.31223333333333
"1176","conv","7812",33868,1,"spanish",0.754383333333333,600,846,11.55,"6.052014",10,6.31223333333333
"1177","ac","7812",33868,1,"spanish",2.7617,600,846,11.55,"6.052014",10,6.31223333333333
"1178","routines","7812",30868,4,"spanish",8.08048333333333,600,798,11.05,"6.052014",10,8.08048333333333
"1179","ac","7812",17247,5,"spanish",0.9099,600,785,12.05,"6.022014",10,2.82311666666667
"1180","food","7812",17247,5,"spanish",0.513266666666667,600,785,12.05,"6.022014",10,2.82311666666667
"1181","conv","7812",17247,5,"spanish",1.39995,600,785,12.05,"6.022014",10,2.82311666666667
"1182","play","7812",16647,6,"spanish",1.03226666666667,600,765,11.55,"6.022014",10,6.01301666666666
"1183","routines","7812",16647,6,"spanish",2.34993333333333,600,765,11.55,"6.022014",10,6.01301666666666
"1184","conv","7812",16647,6,"spanish",2.45383333333333,600,765,11.55,"6.022014",10,6.01301666666666
"1185","ac","7812",16647,6,"spanish",0.176983333333333,600,765,11.55,"6.022014",10,6.01301666666666
"1186","conv","7812",27868,7,"spanish",3.82221666666667,600,743,10.15,"6.052014",10,6.92866666666667
"1187","routines","7812",27868,7,"spanish",2.68788333333333,600,743,10.15,"6.052014",10,6.92866666666667
"1188","play","7812",27868,7,"spanish",0.418566666666667,600,743,10.15,"6.052014",10,6.92866666666667
"1189","food","7812",13047,8,"spanish",6.69043333333333,600,629,10.55,"6.022014",10,9.71271666666666
"1190","ac","7812",13047,8,"spanish",3.02228333333333,600,629,10.55,"6.022014",10,9.71271666666666
"1191","play","7881",24795,4,"spanish",7.71633333333333,600,637,13.2,"8.012014",10,7.77068333333333
"1192","ac","7881",24795,4,"spanish",0.05435,600,637,13.2,"8.012014",10,7.77068333333333
"1193","ac","7881",53030,14,"spanish",4.11031666666667,600,259,16,"8.022014",10,4.11031666666667
"1194","conv","7881",24195,1,"spanish",0.369333333333333,600,867,13.1,"8.012014",10,8.114
"1195","play","7881",24195,1,"spanish",7.74466666666667,600,867,13.1,"8.012014",10,8.114
"1196","books","7881",25395,2,"spanish",3.65926666666667,600,697,13.3,"8.012014",10,9.73225
"1197","play","7881",25395,2,"spanish",6.07298333333333,600,697,13.3,"8.012014",10,9.73225
"1198","play","7881",26295,3,"spanish",2.62671666666667,600,686,13.45,"8.012014",10,8.32853333333334
"1199","books","7881",26295,3,"spanish",5.38851666666667,600,686,13.45,"8.012014",10,8.32853333333334
"1200","ac","7881",26295,3,"spanish",0.3133,600,686,13.45,"8.012014",10,8.32853333333334
"1201","ac","7881",47030,16,"spanish",1.04796666666667,600,210,14.2,"8.022014",10,1.04796666666667
"1202","conv","7908",20493,2,"spanish",2.2817,600,761,15.45,"7.282014",10,8.34258333333333
"1203","play","7908",20493,2,"spanish",6.06088333333333,600,761,15.45,"7.282014",10,8.34258333333333
"1204","food","7908",1293,3,"spanish",3.28343333333333,600,532,10.25,"7.282014",10,3.28343333333333
"1205","conv","7908",21993,5,"spanish",2.43533333333333,600,319,16.1,"7.282014",10,7.18233333333333
"1206","routines","7908",21993,5,"spanish",0.914666666666667,600,319,16.1,"7.282014",10,7.18233333333333
"1207","ac","7908",21993,5,"spanish",3.83233333333333,600,319,16.1,"7.282014",10,7.18233333333333
"1208","ac","7908",9993,6,"spanish",2.49898333333333,600,283,12.5,"7.282014",10,2.59915
"1209","conv","7908",9993,6,"spanish",0.100166666666667,600,283,12.5,"7.282014",10,2.59915
"1210","ac","7908",17193,8,"spanish",2.8726,600,245,14.5,"7.282014",10,5.4466
"1211","conv","7908",17193,8,"spanish",2.574,600,245,14.5,"7.282014",10,5.4466
"1212","play","7908",21093,7,"spanish",0.241166666666667,600,251,15.55,"7.282014",10,8.0689
"1213","conv","7908",21093,7,"spanish",7.82773333333333,600,251,15.55,"7.282014",10,8.0689
"1214","ac","7912",20268,10,"spanish",3.65751666666667,600,204,10.35,"10.132014",10,8.43365000000001
"1215","conv","7912",20268,10,"spanish",4.04766666666667,600,204,10.35,"10.132014",10,8.43365000000001
"1216","routines","7912",20268,10,"spanish",0.728466666666667,600,204,10.35,"10.132014",10,8.43365000000001
"1217","play","7912",9800,4,"spanish",9.79265,600,419,12.4,"10.112014",10,9.79265
"1218","play","7912",14300,5,"spanish",9.93896666666667,600,335,13.55,"10.112014",10,9.93896666666667
"1219","ac","7912",20868,6,"spanish",1.4687,600,300,10.45,"10.132014",10,8.9002
"1220","conv","7912",20868,6,"spanish",7.4315,600,300,10.45,"10.132014",10,8.9002
"1221","play","7912",17000,7,"spanish",5.13783333333333,600,263,14.4,"10.112014",10,5.88996666666666
"1222","routines","7912",17000,7,"spanish",0.16675,600,263,14.4,"10.112014",10,5.88996666666666
"1223","ac","7912",17000,7,"spanish",0.585383333333333,600,263,14.4,"10.112014",10,5.88996666666666
"1224","ac","7912",11600,8,"spanish",0.452783333333333,600,222,13.1,"10.112014",10,6.85965
"1225","food","7912",11600,8,"spanish",6.40686666666667,600,222,13.1,"10.112014",10,6.85965
"1226","books","7915",896,1,"spanish",9.98116666666667,600,1389,12.3,"9.272014",10,9.98116666666667
"1227","food","7915",19315,2,"spanish",9.96741666666667,600,725,10.15,"10.022014",10,9.96741666666667
"1228","ac","7915",13110,3,"spanish",1.64803333333333,600,616,19.5,"9.302014",10,7.23
"1229","books","7915",13110,3,"spanish",5.58196666666667,600,616,19.5,"9.302014",10,7.23
"1230","ac","7915",17639,4,"spanish",0.775,600,591,21.55,"10.012014",10,6.02896666666667
"1231","conv","7915",17639,4,"spanish",5.25396666666667,600,591,21.55,"10.012014",10,6.02896666666667
"1232","play","7915",6397,5,"spanish",5.74503333333333,600,568,20.45,"9.292014",10,5.74503333333333
"1233","play","7915",22501,7,"spanish",7.16018333333333,600,491,18.35,"10.022014",10,7.16018333333333
"1234","routines","7920",18939,11,"spanish",2.57616666666667,600,279,10.05,"8.072014",10,7.40858333333334
"1235","ac","7920",18939,11,"spanish",0.231566666666667,600,279,10.05,"8.072014",10,7.40858333333334
"1236","food","7920",18939,11,"spanish",4.60085,600,279,10.05,"8.072014",10,7.40858333333334
"1237","routines","7920",56992,2,"spanish",1.37665,600,652,24.1,"8.082014",10,4.25911666666667
"1238","conv","7920",56992,2,"spanish",1.79411666666667,600,652,24.1,"8.082014",10,4.25911666666667
"1239","ac","7920",56992,2,"spanish",1.08835,600,652,24.1,"8.082014",10,4.25911666666667
"1240","routines","7920",17149,3,"spanish",6.6769,590,596,9.35,"8.072014",9.83333333333333,9.03143333333333
"1241","conv","7920",17149,3,"spanish",1.55813333333333,590,596,9.35,"8.072014",9.83333333333333,9.03143333333333
"1242","food","7920",17149,3,"spanish",0.7964,590,596,9.35,"8.072014",9.83333333333333,9.03143333333333
"1243","conv","7920",48892,4,"spanish",2.80683333333333,600,532,21.1,"8.072014",10,4.8519
"1244","routines","7920",48892,4,"spanish",1.605,600,532,21.1,"8.072014",10,4.8519
"1245","ac","7920",48892,4,"spanish",0.440066666666667,600,532,21.1,"8.072014",10,4.8519
"1246","play","7920",50261,6,"spanish",2.19083333333333,600,448,22.05,"8.072014",10,2.1949
"1247","ac","7920",50261,6,"spanish",0.00406666666666667,600,448,22.05,"8.072014",10,2.1949
"1248","conv","7920",47392,8,"spanish",6.7494,600,374,20.45,"8.072014",10,6.7494
"1249","books","7949",11063,1,"spanish",9.99631666666667,600,1112,13.1,"11.012014",10,9.99631666666667
"1250","books","7949",29105,2,"spanish",8.19615,600,959,20.15,"11.032014",10,8.19615
"1251","books","7949",11963,3,"spanish",6.34225,600,881,13.25,"11.012014",10,9.97676666666667
"1252","routines","7949",11963,3,"spanish",3.63451666666667,600,881,13.25,"11.012014",10,9.97676666666667
"1253","play","7949",10463,4,"spanish",1.47881666666667,600,863,13,"11.012014",10,9.30926666666667
"1254","ac","7949",10463,4,"spanish",2.02978333333333,600,863,13,"11.012014",10,9.30926666666667
"1255","books","7949",10463,4,"spanish",5.80066666666667,600,863,13,"11.012014",10,9.30926666666667
"1256","books","7949",30005,5,"spanish",9.64738333333333,600,688,20.3,"11.032014",10,9.64738333333333
"1257","conv","7949",28505,6,"spanish",0.161783333333333,600,564,20.05,"11.032014",10,7.27326666666667
"1258","play","7949",28505,6,"spanish",1.78456666666667,600,564,20.05,"11.032014",10,7.27326666666667
"1259","books","7949",28505,6,"spanish",5.32691666666667,600,564,20.05,"11.032014",10,7.27326666666667
"1260","ac","7963",4336,21,"spanish",0.565466666666667,600,215,17.35,"12.092014",10,2.78113333333334
"1261","food","7963",4336,21,"spanish",2.21566666666667,600,215,17.35,"12.092014",10,2.78113333333334
"1262","conv","7963",0,28,"spanish",0.5671,436,148,16.2,"12.092014",7.26666666666667,5.72286666666667
"1263","ac","7963",0,28,"spanish",0.0421666666666667,436,148,16.2,"12.092014",7.26666666666667,5.72286666666667
"1264","play","7963",0,28,"spanish",5.1136,436,148,16.2,"12.092014",7.26666666666667,5.72286666666667
"1265","ac","7963",38784,30,"spanish",2.87311666666667,600,140,13.1,"12.122014",10,2.87311666666667
"1266","conv","7963",43070,31,"spanish",0.591383333333333,600,137,16.55,"12.122014",10,2.4723
"1267","ac","7963",43070,31,"spanish",0.0557,600,137,16.55,"12.122014",10,2.4723
"1268","food","7963",43070,31,"spanish",1.82521666666667,600,137,16.55,"12.122014",10,2.4723
"1269","ac","7963",8836,3,"spanish",2.86521666666667,600,605,18.5,"12.092014",10,2.86521666666667
"1270","ac","7963",7636,4,"spanish",1.27688333333333,600,602,18.3,"12.092014",10,6.67554999999999
"1271","play","7963",7636,4,"spanish",5.13218333333333,600,602,18.3,"12.092014",10,6.67554999999999
"1272","conv","7963",7636,4,"spanish",0.266483333333333,600,602,18.3,"12.092014",10,6.67554999999999
"1273","food","7969",32961,10,"spanish",6.18345,600,347,9.1,"10.272014",10,6.18345
"1274","ac","7969",45917,14,"spanish",0.0765333333333333,600,322,13.15,"10.272014",10,4.97071666666666
"1275","food","7969",45917,14,"spanish",4.89418333333333,600,322,13.15,"10.272014",10,4.97071666666666
"1276","food","7969",3601,16,"spanish",4.77895,600,296,9.3,"10.222014",10,4.77895
"1277","ac","7969",55817,6,"spanish",2.27166666666667,600,513,16,"10.272014",10,2.27166666666667
"1278","ac","7969",51317,7,"spanish",0.335933333333333,600,508,14.45,"10.272014",10,3.305
"1279","play","7969",51317,7,"spanish",2.56985,600,508,14.45,"10.272014",10,3.305
"1280","conv","7969",51317,7,"spanish",0.399216666666667,600,508,14.45,"10.272014",10,3.305
"1281","conv","7969",23787,17,"spanish",0.912316666666667,600,271,17.25,"10.222014",10,5.70278333333334
"1282","ac","7969",23787,17,"spanish",4.79046666666667,600,271,17.25,"10.222014",10,5.70278333333334
"1283","books","7995",13566,1,"spanish",7.78188333333333,600,724,17.05,"11.012014",10,9.18693333333333
"1284","conv","7995",13566,1,"spanish",1.40505,600,724,17.05,"11.012014",10,9.18693333333333
"1285","conv","7995",14166,2,"spanish",8.75838333333333,600,657,17.15,"11.012014",10,8.75838333333333
"1286","conv","7995",12366,3,"spanish",6.48166666666667,600,561,16.45,"11.012014",10,6.48166666666667
"1287","food","7995",11766,4,"spanish",4.6607,600,446,16.35,"11.012014",10,8.17785
"1288","conv","7995",11766,4,"spanish",3.51715,600,446,16.35,"11.012014",10,8.17785
"1289","routines","7995",16266,5,"spanish",3.05011666666667,600,419,17.5,"11.012014",10,7.85748333333334
"1290","conv","7995",16266,5,"spanish",4.5541,600,419,17.5,"11.012014",10,7.85748333333334
"1291","ac","7995",16266,5,"spanish",0.253266666666667,600,419,17.5,"11.012014",10,7.85748333333334
"1292","ac","7995",42420,6,"spanish",9.3367,600,367,15.55,"11.022014",10,9.3367
"1293","books","8022",4568,1,"spanish",9.98166666666667,600,1041,20.15,"10.302014",10,9.98166666666667
"1294","books","8022",5168,3,"spanish",4.87228333333333,600,487,20.25,"10.302014",10,9.77691666666666
"1295","food","8022",5168,3,"spanish",4.90463333333333,600,487,20.25,"10.302014",10,9.77691666666666
"1296","conv","8022",11468,4,"spanish",0.340533333333333,600,414,22.1,"10.302014",10,7.77039999999999
"1297","play","8022",11468,4,"spanish",6.39868333333333,600,414,22.1,"10.302014",10,7.77039999999999
"1298","ac","8022",11468,4,"spanish",1.03118333333333,600,414,22.1,"10.302014",10,7.77039999999999
"1299","conv","8022",8468,5,"spanish",0.1909,600,399,21.2,"10.302014",10,2.1114
"1300","ac","8022",8468,5,"spanish",1.9205,600,399,21.2,"10.302014",10,2.1114
"1301","ac","8022",12668,6,"spanish",1.51878333333333,600,361,22.3,"10.302014",10,8.32695
"1302","play","8022",12668,6,"spanish",6.80816666666667,600,361,22.3,"10.302014",10,8.32695
"1303","food","8022",3968,7,"spanish",6.92295,600,356,20.05,"10.302014",10,9.97945
"1304","books","8022",3968,7,"spanish",3.0565,600,356,20.05,"10.302014",10,9.97945
"1305","conv","8048",406,4,"spanish",9.86331666666667,600,394,8.3,"2.212015",10,9.86331666666667
"1306","play","8048",49403,5,"spanish",0.342933333333333,600,377,22.2,"2.222015",10,6.18515
"1307","routines","8048",49403,5,"spanish",2.56605,600,377,22.2,"2.222015",10,6.18515
"1308","conv","8048",49403,5,"spanish",3.27616666666667,600,377,22.2,"2.222015",10,6.18515
"1309","conv","8048",4306,6,"spanish",1.2487,600,327,9.35,"2.212015",10,5.08198333333333
"1310","play","8048",4306,6,"spanish",3.83328333333333,600,327,9.35,"2.212015",10,5.08198333333333
"1311","conv","8048",1606,9,"spanish",9.18408333333333,600,257,8.5,"2.212015",10,9.18408333333333
"1312","ac","8048",16627,7,"spanish",2.2457,600,278,13.25,"2.212015",10,2.2457
"1313","ac","8048",6406,10,"spanish",5.45891666666667,600,252,10.1,"2.212015",10,5.45891666666667
"1314","conv","8058",19507,13,"spanish",1.15371666666667,600,51,16.4,"1.282015",10,1.15371666666667
"1315","ac","8058",2609,14,"spanish",8.46895,600,48,13.4,"1.272015",10,8.46895
"1316","ac","8058",10807,15,"spanish",9.21261666666667,600,44,14.15,"1.282015",10,9.21261666666667
"1317","ac","8058",20107,16,"spanish",2.16393333333333,600,32,16.5,"1.282015",10,4.94206666666666
"1318","routines","8058",20107,16,"spanish",2.77813333333333,600,32,16.5,"1.282015",10,4.94206666666666
"1319","ac","8058",17107,17,"spanish",1.2251,600,24,16,"1.282015",10,1.2251
"1320","routines","8058",0,18,"spanish",1.52728333333333,509,21,12.55,"1.272015",8.48333333333333,1.71361666666666
"1321","ac","8058",0,18,"spanish",0.186333333333333,509,21,12.55,"1.272015",8.48333333333333,1.71361666666666
"1322","ac","8098",13223,11,"spanish",0.368666666666667,600,631,19.05,"12.152014",10,8.68936666666667
"1323","play","8098",13223,11,"spanish",8.3207,600,631,19.05,"12.152014",10,8.68936666666667
"1324","routines","8098",28523,15,"spanish",1.88493333333333,600,542,23.2,"12.152014",10,5.22676666666667
"1325","ac","8098",28523,15,"spanish",2.15661666666667,600,542,23.2,"12.152014",10,5.22676666666667
"1326","conv","8098",28523,15,"spanish",1.18521666666667,600,542,23.2,"12.152014",10,5.22676666666667
"1327","routines","8098",2599,19,"spanish",2.53048333333333,600,492,13.45,"12.152014",10,7.20726666666666
"1328","ac","8098",2599,19,"spanish",4.67678333333333,600,492,13.45,"12.152014",10,7.20726666666666
"1329","conv","8098",14423,22,"spanish",0.962616666666667,600,445,19.25,"12.152014",10,8.46326666666667
"1330","play","8098",14423,22,"spanish",1.49706666666667,600,445,19.25,"12.152014",10,8.46326666666667
"1331","ac","8098",14423,22,"spanish",5.07085,600,445,19.25,"12.152014",10,8.46326666666667
"1332","food","8098",14423,22,"spanish",0.932733333333333,600,445,19.25,"12.152014",10,8.46326666666667
"1333","conv","8098",9023,24,"spanish",3.008,600,439,17.55,"12.152014",10,6.64245
"1334","books","8098",9023,24,"spanish",3.13041666666667,600,439,17.55,"12.152014",10,6.64245
"1335","play","8098",9023,24,"spanish",0.504033333333333,600,439,17.55,"12.152014",10,6.64245
"1336","ac","8098",3974,27,"spanish",4.63586666666667,549,334,16.3,"12.152014",9.15,6.8217
"1337","conv","8098",3974,27,"spanish",2.18583333333333,549,334,16.3,"12.152014",9.15,6.8217
"1338","conv","8115",16727,10,"spanish",7.95733333333333,600,299,15,"11.112014",10,7.95733333333333
"1339","conv","8115",4127,12,"spanish",6.93371666666667,600,294,11.3,"11.112014",10,6.93371666666667
"1340","ac","8115",27427,17,"spanish",3.53986666666667,600,247,19.3,"11.112014",10,7.51653333333334
"1341","routines","8115",27427,17,"spanish",3.32666666666667,600,247,19.3,"11.112014",10,7.51653333333334
"1342","play","8115",27427,17,"spanish",0.65,600,247,19.3,"11.112014",10,7.51653333333334
"1343","ac","8115",31027,18,"spanish",0.236116666666667,600,219,20.3,"11.112014",10,1.9203
"1344","routines","8115",31027,18,"spanish",1.68418333333333,600,219,20.3,"11.112014",10,1.9203
"1345","ac","8115",25927,9,"spanish",1.72053333333333,600,327,19.05,"11.112014",10,1.72053333333333
"1346","routines","8115",31708,13,"spanish",1.04188333333333,586,270,8.1,"11.122014",9.76666666666667,4.07495
"1347","conv","8115",31708,13,"spanish",0.721116666666667,586,270,8.1,"11.122014",9.76666666666667,4.07495
"1348","ac","8115",31708,13,"spanish",0.0532,586,270,8.1,"11.122014",9.76666666666667,4.07495
"1349","food","8115",31708,13,"spanish",2.25875,586,270,8.1,"11.122014",9.76666666666667,4.07495
"1350","conv","8130",14406,10,"spanish",1.31966666666667,600,449,15.1,"12.082014",10,9.2795
"1351","books","8130",14406,10,"spanish",7.95983333333333,600,449,15.1,"12.082014",10,9.2795
"1352","conv","8130",20405,3,"spanish",4.20436666666667,600,683,16.5,"12.082014",10,9.44183333333334
"1353","ac","8130",20405,3,"spanish",0.2956,600,683,16.5,"12.082014",10,9.44183333333334
"1354","food","8130",20405,3,"spanish",4.94186666666667,600,683,16.5,"12.082014",10,9.44183333333334
"1355","play","8130",18905,4,"spanish",3.63181666666667,600,655,16.25,"12.082014",10,6.97160000000001
"1356","conv","8130",18905,4,"spanish",3.01506666666667,600,655,16.25,"12.082014",10,6.97160000000001
"1357","ac","8130",18905,4,"spanish",0.324716666666667,600,655,16.25,"12.082014",10,6.97160000000001
"1358","ac","8130",3240,5,"spanish",7.71355,600,632,12.2,"12.042014",10,7.71355
"1359","ac","8130",17405,6,"spanish",6.61535,600,589,16,"12.082014",10,8.5147
"1360","conv","8130",17405,6,"spanish",0.123683333333333,600,589,16,"12.082014",10,8.5147
"1361","routines","8130",17405,6,"spanish",1.77566666666667,600,589,16,"12.082014",10,8.5147
"1362","ac","8130",2340,7,"spanish",2.4863,600,538,12.05,"12.042014",10,4.41463333333333
"1363","books","8130",2340,7,"spanish",1.92833333333333,600,538,12.05,"12.042014",10,4.41463333333333
"1364","play","8144",33037,10,"spanish",0.62,600,867,11.4,"4.092015",10,8.5167
"1365","ac","8144",33037,10,"spanish",4.3267,600,867,11.4,"4.092015",10,8.5167
"1366","routines","8144",33037,10,"spanish",3.57,600,867,11.4,"4.092015",10,8.5167
"1367","books","8144",37537,1,"spanish",7.95605,600,1596,12.55,"4.092015",10,9.97115
"1368","play","8144",37537,1,"spanish",2.0151,600,1596,12.55,"4.092015",10,9.97115
"1369","books","8144",18232,2,"spanish",9.91706666666667,600,1586,12.55,"4.082015",10,9.91706666666667
"1370","conv","8144",36637,3,"spanish",0.5226,600,1320,12.4,"4.092015",10,8.89701666666667
"1371","play","8144",36637,3,"spanish",8.37441666666667,600,1320,12.4,"4.092015",10,8.89701666666667
"1372","conv","8144",21742,5,"spanish",6.90011666666667,600,1109,15.45,"4.082015",10,6.90011666666667
"1373","play","8144",38137,8,"spanish",1.73488333333333,600,896,13.05,"4.092015",10,8.09553333333333
"1374","routines","8144",38137,8,"spanish",0.5952,600,896,13.05,"4.092015",10,8.09553333333333
"1375","conv","8144",38137,8,"spanish",5.76545,600,896,13.05,"4.092015",10,8.09553333333333
"1376","ac","8216",12669,2,"spanish",1.73275,600,250,18.5,"3.252015",10,7.96181666666667
"1377","food","8216",12669,2,"spanish",6.22906666666667,600,250,18.5,"3.252015",10,7.96181666666667
"1378","conv","8216",7168,3,"spanish",9.61331666666667,600,231,12.3,"3.242015",10,9.61331666666667
"1379","conv","8216",7768,4,"spanish",9.12965,600,165,12.4,"3.242015",10,9.12965
"1380","conv","8216",19265,5,"spanish",0.1177,600,162,9.45,"3.262015",10,6.01465
"1381","ac","8216",19265,5,"spanish",5.89695,600,162,9.45,"3.262015",10,6.01465
"1382","ac","8216",11469,6,"spanish",2.27633333333333,600,158,18.3,"3.252015",10,4.62533333333333
"1383","conv","8216",11469,6,"spanish",0.487666666666667,600,158,18.3,"3.252015",10,4.62533333333333
"1384","play","8216",11469,6,"spanish",1.86133333333333,600,158,18.3,"3.252015",10,4.62533333333333
"1385","ac","8216",4768,7,"spanish",6.61995,600,155,11.5,"3.242015",10,7.66185
"1386","routines","8216",4768,7,"spanish",0.153266666666667,600,155,11.5,"3.242015",10,7.66185
"1387","food","8216",4768,7,"spanish",0.888633333333333,600,155,11.5,"3.242015",10,7.66185
"1388","non-tcds","7292",4378,12,"spanish",7.34076666666667,600,447,17.1,"9.042014",10,2.65923333333333
"1389","non-tcds","7292",46290,1,"spanish",8.6723,600,840,13.25,"9.092014",10,1.3277
"1390","non-tcds","7292",33782,20,"spanish",6.97226666666667,600,300,16,"9.082014",10,3.02773333333333
"1391","non-tcds","7292",39990,3,"spanish",6.16971666666667,600,603,11.4,"9.092014",10,3.83028333333333
"1392","non-tcds","7292",8278,8,"spanish",8.80156666666667,600,517,18.15,"9.042014",10,1.19843333333333
"1393","non-tcds","7292",48090,9,"spanish",3.54375,600,509,13.55,"9.092014",10,6.45625
"1394","non-tcds","7352",19028,1,"spanish",2.58241666666667,600,545,14.3,"8.112013",10,7.41758333333333
