id,rectime,speaker,Speaker2,activity,segment_num,language,speech,n_speakers
7949,10463,MOT,ADULTS,ac,4,spanish,all,1
7963,4336,CHI,CHI,ac,21,spanish,all,1
7963,4336,MOT,ADULTS,ac,21,spanish,all,2
7963,4336,FAT,ADULTS,ac,21,spanish,all,2
7963,0,MOT,ADULTS,ac,28,spanish,all,1
7963,38784,CHI,CHI,ac,30,spanish,all,1
7963,38784,MOT,ADULTS,ac,30,spanish,all,1
7963,43070,CHI,CHI,ac,31,spanish,all,1
7963,43070,MOT,ADULTS,ac,31,spanish,all,1
7963,8836,CHI,CHI,ac,3,spanish,all,1
7963,8836,MOT,ADULTS,ac,3,spanish,all,2
7963,8836,FAT,ADULTS,ac,3,spanish,all,2
7963,7636,CHI,CHI,ac,4,spanish,all,1
7963,7636,MOT,ADULTS,ac,4,spanish,all,1
7969,45917,GMA,ADULTS,ac,14,spanish,all,1
7969,23787,CHI,CHI,ac,17,spanish,all,1
7969,23787,MOT,ADULTS,ac,17,spanish,all,3
7969,23787,GFA,ADULTS,ac,17,spanish,all,3
7969,23787,GMA,ADULTS,ac,17,spanish,all,3
7969,55817,CHI,CHI,ac,6,spanish,all,1
7969,55817,MOT,ADULTS,ac,6,spanish,all,2
7969,55817,GMA,ADULTS,ac,6,spanish,all,2
7969,51317,CHI,CHI,ac,7,spanish,all,1
7969,51317,GMA,ADULTS,ac,7,spanish,all,1
7995,16266,CHI,CHI,ac,5,spanish,all,1
7995,16266,MOT,ADULTS,ac,5,spanish,all,2
7995,16266,FAT,ADULTS,ac,5,spanish,all,2
7995,42420,CHI,CHI,ac,6,spanish,all,1
7995,42420,MOT,ADULTS,ac,6,spanish,all,1
8022,11468,CHI,CHI,ac,4,spanish,all,1
8022,11468,MOT,ADULTS,ac,4,spanish,all,2
8022,11468,FAT,ADULTS,ac,4,spanish,all,2
8022,8468,CHI,CHI,ac,5,spanish,all,1
8022,8468,MOT,ADULTS,ac,5,spanish,all,2
8022,8468,FAT,ADULTS,ac,5,spanish,all,2
8022,12668,CHI,CHI,ac,6,spanish,all,1
8022,12668,MOT,ADULTS,ac,6,spanish,all,2
8022,12668,FAT,ADULTS,ac,6,spanish,all,2
8048,6406,CHI,CHI,ac,10,spanish,all,1
8048,6406,MOT,ADULTS,ac,10,spanish,all,2
8048,6406,FAT,ADULTS,ac,10,spanish,all,2
8048,16627,CHI,CHI,ac,7,spanish,all,1
8048,16627,MOT,ADULTS,ac,7,spanish,all,3
8048,16627,ADF,ADULTS,ac,7,spanish,all,3
8048,16627,ADM,ADULTS,ac,7,spanish,all,3
8058,2609,CHI,CHI,ac,14,spanish,all,1
8058,2609,MOT,ADULTS,ac,14,spanish,all,1
8058,10807,CHI,CHI,ac,15,spanish,all,1
8058,10807,MOT,ADULTS,ac,15,spanish,all,1
8058,20107,CHI,CHI,ac,16,spanish,all,1
8058,20107,MOT,ADULTS,ac,16,spanish,all,1
8058,17107,CHI,CHI,ac,17,spanish,all,1
8058,17107,MOT,ADULTS,ac,17,spanish,all,1
8058,0,CHI,CHI,ac,18,spanish,all,1
8058,0,MOT,ADULTS,ac,18,spanish,all,1
8098,13223,CHI,CHI,ac,11,spanish,all,1
8098,13223,FAT,ADULTS,ac,11,spanish,all,2
8098,13223,MOT,ADULTS,ac,11,spanish,all,2
8098,28523,CHI,CHI,ac,15,spanish,all,1
8098,28523,FAT,ADULTS,ac,15,spanish,all,1
8098,2599,CHI,CHI,ac,19,spanish,all,1
8098,2599,FAT,ADULTS,ac,19,spanish,all,2
8098,2599,MOT,ADULTS,ac,19,spanish,all,2
8098,14423,CHI,CHI,ac,22,spanish,all,1
8098,14423,FAT,ADULTS,ac,22,spanish,all,1
8098,3974,CHI,CHI,ac,27,spanish,all,1
8098,3974,FAT,ADULTS,ac,27,spanish,all,2
8098,3974,MOT,ADULTS,ac,27,spanish,all,2
8115,31708,MOT,ADULTS,ac,13,spanish,all,1
8115,27427,CHI,CHI,ac,17,spanish,all,1
8115,27427,MOT,ADULTS,ac,17,spanish,all,2
8115,27427,FAT,ADULTS,ac,17,spanish,all,2
8115,31027,CHI,CHI,ac,18,spanish,all,1
8115,31027,MOT,ADULTS,ac,18,spanish,all,2
8115,31027,FAT,ADULTS,ac,18,spanish,all,2
8115,25927,CHI,CHI,ac,9,spanish,all,1
8115,25927,MOT,ADULTS,ac,9,spanish,all,2
8115,25927,FAT,ADULTS,ac,9,spanish,all,2
8130,20405,CHI,CHI,ac,3,spanish,all,1
8130,20405,MOT,ADULTS,ac,3,spanish,all,1
8130,18905,CHI,CHI,ac,4,spanish,all,1
8130,18905,MOT,ADULTS,ac,4,spanish,all,1
8130,3240,CHI,CHI,ac,5,spanish,all,1
8130,3240,MOT,ADULTS,ac,5,spanish,all,1
8130,17405,CHI,CHI,ac,6,spanish,all,1
8130,17405,MOT,ADULTS,ac,6,spanish,all,2
8130,17405,FAT,ADULTS,ac,6,spanish,all,2
8130,2340,CHI,CHI,ac,7,spanish,all,1
8130,2340,MOT,ADULTS,ac,7,spanish,all,1
8144,33037,CHI,CHI,ac,10,spanish,all,1
8144,33037,MOT,ADULTS,ac,10,spanish,all,2
8144,33037,FAT,ADULTS,ac,10,spanish,all,2
8216,12669,CHI,CHI,ac,2,spanish,all,1
8216,12669,MOT,ADULTS,ac,2,spanish,all,2
8216,12669,FAT,ADULTS,ac,2,spanish,all,2
8216,19265,CHI,CHI,ac,5,spanish,all,1
8216,19265,MOT,ADULTS,ac,5,spanish,all,1
8216,11469,CHI,CHI,ac,6,spanish,all,1
8216,11469,MOT,ADULTS,ac,6,spanish,all,2
8216,11469,FAT,ADULTS,ac,6,spanish,all,2
8216,4768,CHI,CHI,ac,7,spanish,all,1
8216,4768,MOT,ADULTS,ac,7,spanish,all,1
7292,4378,CHI,CHI,gemods,12,spanish,all,1
7292,4378,MOT,ADULTS,gemods,12,spanish,all,3
7292,4378,ADM,ADULTS,gemods,12,spanish,all,3
7292,4378,ADF,ADULTS,gemods,12,spanish,all,3
7292,46290,CHI,CHI,gemods,1,spanish,all,1
7292,46290,MOT,ADULTS,gemods,1,spanish,all,2
7292,46290,ADM,ADULTS,gemods,1,spanish,all,2
7292,33782,CHI,CHI,gemods,20,spanish,all,1
7292,33782,MOT,ADULTS,gemods,20,spanish,all,1
7292,39990,CHI,CHI,gemods,3,spanish,all,1
7292,39990,MOT,ADULTS,gemods,3,spanish,all,1
7292,8278,CHI,CHI,gemods,8,spanish,all,1
7292,8278,MOT,ADULTS,gemods,8,spanish,all,1
7292,48090,CHI,CHI,gemods,9,spanish,all,1
7292,48090,MOT,ADULTS,gemods,9,spanish,all,2
7292,48090,ADF,ADULTS,gemods,9,spanish,all,2
7352,19028,CHI,CHI,gemods,1,spanish,all,1
7352,19028,MOT,ADULTS,gemods,1,spanish,all,2
7352,19028,ADM,ADULTS,gemods,1,spanish,all,2
7352,19628,CHI,CHI,gemods,2,spanish,all,1
7352,19628,MOT,ADULTS,gemods,2,spanish,all,2
7352,19628,ADM,ADULTS,gemods,2,spanish,all,2
7352,29331,CHI,CHI,gemods,3,spanish,all,1
7352,29331,MOT,ADULTS,gemods,3,spanish,all,2
7352,29331,ADM,ADULTS,gemods,3,spanish,all,2
7352,34431,CHI,CHI,gemods,4,spanish,all,1
7352,34431,MOT,ADULTS,gemods,4,spanish,all,2
7352,34431,FAT,ADULTS,gemods,4,spanish,all,2
7352,10653,CHI,CHI,gemods,5,spanish,all,1
7352,10653,ADM,ADULTS,gemods,5,spanish,all,1
7352,17553,CHI,CHI,gemods,6,spanish,all,1
7352,17553,FAT,ADULTS,gemods,6,spanish,all,2
7352,17553,ADM,ADULTS,gemods,6,spanish,all,2
7355,54727,CHI,CHI,gemods,10,spanish,all,1
7355,44306,FAT,ADULTS,gemods,1,spanish,all,2
7355,44306,MOT,ADULTS,gemods,1,spanish,all,2
7355,44306,CHI,CHI,gemods,1,spanish,all,1
7355,32563,CHI,CHI,gemods,3,spanish,all,1
7355,32563,MOT,ADULTS,gemods,3,spanish,all,1
7355,49051,ADM,ADULTS,gemods,6,spanish,all,2
7355,49051,MOT,ADULTS,gemods,6,spanish,all,2
7355,49051,CHI,CHI,gemods,6,spanish,all,1
7355,48285,GFA,ADULTS,gemods,8,spanish,all,2
7355,48285,CHI,CHI,gemods,8,spanish,all,1
7355,48285,MOT,ADULTS,gemods,8,spanish,all,2
7363,18003,CHI,CHI,gemods,10,spanish,all,1
7363,18003,MOT,ADULTS,gemods,10,spanish,all,2
7363,18003,FAT,ADULTS,gemods,10,spanish,all,2
7363,32135,CHI,CHI,gemods,13,spanish,all,1
7363,32135,MOT,ADULTS,gemods,13,spanish,all,3
7363,32135,FAT,ADULTS,gemods,13,spanish,all,3
7363,32135,ADM,ADULTS,gemods,13,spanish,all,3
7363,41435,CHI,CHI,gemods,32,spanish,all,1
7363,41435,FAT,ADULTS,gemods,32,spanish,all,1
7363,30336,CHI,CHI,gemods,34,spanish,all,1
7363,30336,MOT,ADULTS,gemods,34,spanish,all,2
7363,30336,FAT,ADULTS,gemods,34,spanish,all,2
7363,18603,CHI,CHI,gemods,35,spanish,all,1
7363,18603,MOT,ADULTS,gemods,35,spanish,all,3
7363,18603,FAT,ADULTS,gemods,35,spanish,all,3
7363,18603,ADM,ADULTS,gemods,35,spanish,all,3
7363,156,CHI,CHI,gemods,8,spanish,all,1
7363,156,MOT,ADULTS,gemods,8,spanish,all,2
7363,156,FAT,ADULTS,gemods,8,spanish,all,2
7373,43870,CHI,CHI,gemods,1,spanish,all,1
7373,8548,CHI,CHI,gemods,2,spanish,all,1
7373,8548,MOT,ADULTS,gemods,2,spanish,all,3
7373,8548,GMA,ADULTS,gemods,2,spanish,all,3
7373,8548,ADM,ADULTS,gemods,2,spanish,all,3
7373,7948,CHI,CHI,gemods,3,spanish,all,1
7373,7948,MOT,ADULTS,gemods,3,spanish,all,3
7373,7948,GMA,ADULTS,gemods,3,spanish,all,3
7373,7948,FAT,ADULTS,gemods,3,spanish,all,3
7373,20129,CHI,CHI,gemods,4,spanish,all,1
7373,20129,MOT,ADULTS,gemods,4,spanish,all,2
7373,20129,FAT,ADULTS,gemods,4,spanish,all,2
7373,45970,CHI,CHI,gemods,6,spanish,all,1
7373,45970,MOT,ADULTS,gemods,6,spanish,all,2
7373,45970,FAT,ADULTS,gemods,6,spanish,all,2
7373,44470,CHI,CHI,gemods,7,spanish,all,1
7409,30241,CHI,CHI,gemods,1,spanish,all,1
7409,30241,MOT,ADULTS,gemods,1,spanish,all,1
7409,28141,CHI,CHI,gemods,3,spanish,all,1
7409,28141,MOT,ADULTS,gemods,3,spanish,all,1
7409,48841,CHI,CHI,gemods,4,spanish,all,1
7409,56641,CHI,CHI,gemods,5,spanish,all,1
7409,56641,FAT,ADULTS,gemods,5,spanish,all,2
7409,56641,MOT,ADULTS,gemods,5,spanish,all,2
7409,51541,ADF,ADULTS,gemods,6,spanish,all,3
7409,51541,ADM,ADULTS,gemods,6,spanish,all,3
7409,51541,CHI,CHI,gemods,6,spanish,all,1
7409,51541,MOT,ADULTS,gemods,6,spanish,all,3
7409,25228,CHI,CHI,gemods,7,spanish,all,1
7409,25228,MOT,ADULTS,gemods,7,spanish,all,1
7412,9033,MOT,ADULTS,gemods,11,spanish,all,2
7412,9033,GDM,ADULTS,gemods,11,spanish,all,2
7412,9033,CHI,CHI,gemods,11,spanish,all,1
7412,4233,CHI,CHI,gemods,13,spanish,all,1
7412,4833,CHI,CHI,gemods,3,spanish,all,1
7433,3831,CHI,CHI,gemods,11,spanish,all,1
7433,3831,MOT,ADULTS,gemods,11,spanish,all,1
7433,18204,CHI,CHI,gemods,12,spanish,all,1
7433,18204,MOT,ADULTS,gemods,12,spanish,all,1
7433,18804,CHI,CHI,gemods,2,spanish,all,1
7433,5031,CHI,CHI,gemods,4,spanish,all,1
7433,5031,MOT,ADULTS,gemods,4,spanish,all,1
7433,8031,CHI,CHI,gemods,7,spanish,all,1
7433,8031,MOT,ADULTS,gemods,7,spanish,all,1
7433,531,CHI,CHI,gemods,8,spanish,all,1
7433,531,MOT,ADULTS,gemods,8,spanish,all,1
7446,39915,CHI,CHI,gemods,12,spanish,all,1
7446,2999,CHI,CHI,gemods,13,spanish,all,1
7446,2999,MOT,ADULTS,gemods,13,spanish,all,3
7446,2999,ADF,ADULTS,gemods,13,spanish,all,3
7446,2999,ADM,ADULTS,gemods,13,spanish,all,3
7446,30315,CHI,CHI,gemods,2,spanish,all,1
7446,31815,CHI,CHI,gemods,4,spanish,all,1
7446,5668,CHI,CHI,gemods,6,spanish,all,1
7446,5668,MOT,ADULTS,gemods,6,spanish,all,3
7446,5668,ADF,ADULTS,gemods,6,spanish,all,3
7446,5668,GFA,ADULTS,gemods,6,spanish,all,3
7446,56663,CHI,CHI,gemods,9,spanish,all,1
7446,56663,MOT,ADULTS,gemods,9,spanish,all,1
7448,6293,CHI,CHI,gemods,10,spanish,all,1
7448,6293,MOT,ADULTS,gemods,10,spanish,all,2
7448,6293,FAT,ADULTS,gemods,10,spanish,all,2
7448,2393,CHI,CHI,gemods,13,spanish,all,1
7448,2393,MOT,ADULTS,gemods,13,spanish,all,1
7448,7434,CHI,CHI,gemods,5,spanish,all,1
7448,7434,MOT,ADULTS,gemods,5,spanish,all,2
7448,7434,FAT,ADULTS,gemods,5,spanish,all,2
7448,13419,CHI,CHI,gemods,6,spanish,all,1
7448,13419,MOT,ADULTS,gemods,6,spanish,all,4
7448,13419,FAT,ADULTS,gemods,6,spanish,all,4
7448,13419,ADM,ADULTS,gemods,6,spanish,all,4
7448,13419,ADF,ADULTS,gemods,6,spanish,all,4
7448,17341,CHI,CHI,gemods,7,spanish,all,1
7448,17341,MOT,ADULTS,gemods,7,spanish,all,2
7448,17341,FAT,ADULTS,gemods,7,spanish,all,2
7448,19772,CHI,CHI,gemods,9,spanish,all,1
7473,0,CHI,CHI,gemods,11,spanish,all,1
7473,0,MOT,ADULTS,gemods,11,spanish,all,1
7473,34976,CHI,CHI,gemods,1,spanish,all,1
7473,43787,CHI,CHI,gemods,2,spanish,all,1
7473,35576,CHI,CHI,gemods,5,spanish,all,1
7473,16376,CHI,CHI,gemods,7,spanish,all,1
7473,16376,MOT,ADULTS,gemods,7,spanish,all,2
7473,16376,ADM,ADULTS,gemods,7,spanish,all,2
7480,8,CHI,CHI,gemods,10,spanish,all,1
7480,8,MOT,ADULTS,gemods,10,spanish,all,1
7480,4208,CHI,CHI,gemods,12,spanish,all,1
7480,4208,MOT,ADULTS,gemods,12,spanish,all,2
7480,4208,ADF,ADULTS,gemods,12,spanish,all,2
7480,21908,CHI,CHI,gemods,13,spanish,all,1
7480,21908,MOT,ADULTS,gemods,13,spanish,all,2
7480,21908,FAT,ADULTS,gemods,13,spanish,all,2
7480,20708,CHI,CHI,gemods,1,spanish,all,1
7480,20708,FAT,ADULTS,gemods,1,spanish,all,2
7480,20708,MOT,ADULTS,gemods,1,spanish,all,2
7480,35268,CHI,CHI,gemods,5,spanish,all,1
7480,35268,MOT,ADULTS,gemods,5,spanish,all,2
7480,35268,ADF,ADULTS,gemods,5,spanish,all,2
7480,8708,CHI,CHI,gemods,8,spanish,all,1
7480,8708,MOT,ADULTS,gemods,8,spanish,all,1
7499,54981,CHI,CHI,gemods,1,spanish,all,1
7499,54981,MOT,ADULTS,gemods,1,spanish,all,1
7499,34881,ADM,ADULTS,gemods,3,spanish,all,2
7499,34881,CHI,CHI,gemods,3,spanish,all,1
7499,34881,MOT,ADULTS,gemods,3,spanish,all,2
7499,49581,ADF,ADULTS,gemods,4,spanish,all,2
7499,49581,CHI,CHI,gemods,4,spanish,all,1
7499,49581,MOT,ADULTS,gemods,4,spanish,all,2
7499,1656,CHI,CHI,gemods,5,spanish,all,1
7499,1656,MOT,ADULTS,gemods,5,spanish,all,1
7499,47781,CHI,CHI,gemods,6,spanish,all,1
7508,1377,CHI,CHI,gemods,13,spanish,all,1
7508,1377,MOT,ADULTS,gemods,13,spanish,all,2
7508,1377,FAT,ADULTS,gemods,13,spanish,all,2
7508,25918,CHI,CHI,gemods,15,spanish,all,1
7508,25918,MOT,ADULTS,gemods,15,spanish,all,3
7508,25918,FAT,ADULTS,gemods,15,spanish,all,3
7508,25918,ADF,ADULTS,gemods,15,spanish,all,3
7508,2877,CHI,CHI,gemods,17,spanish,all,1
7508,2877,MOT,ADULTS,gemods,17,spanish,all,2
7508,2877,FAT,ADULTS,gemods,17,spanish,all,2
7508,17460,CHI,CHI,gemods,18,spanish,all,1
7508,17460,MOT,ADULTS,gemods,18,spanish,all,2
7508,17460,ADF,ADULTS,gemods,18,spanish,all,2
7508,55600,CHI,CHI,gemods,19,spanish,all,1
7508,55600,MOT,ADULTS,gemods,19,spanish,all,2
7508,55600,ADF,ADULTS,gemods,19,spanish,all,2
7508,15360,CHI,CHI,gemods,20,spanish,all,1
7508,15360,MOT,ADULTS,gemods,20,spanish,all,3
7508,15360,FAT,ADULTS,gemods,20,spanish,all,3
7508,15360,GMA,ADULTS,gemods,20,spanish,all,3
7550,1908,CHI,CHI,gemods,2,spanish,all,1
7550,1908,MOT,ADULTS,gemods,2,spanish,all,1
7550,3408,CHI,CHI,gemods,3,spanish,all,1
7550,3408,MOT,ADULTS,gemods,3,spanish,all,1
7550,2808,CHI,CHI,gemods,4,spanish,all,1
7550,5808,CHI,CHI,gemods,5,spanish,all,1
7550,5808,MOT,ADULTS,gemods,5,spanish,all,1
7550,7308,CHI,CHI,gemods,6,spanish,all,1
7552,33349,CHI,CHI,gemods,1,spanish,all,1
7552,48049,CHI,CHI,gemods,2,spanish,all,1
7552,48049,MOT,ADULTS,gemods,2,spanish,all,1
7552,32149,GMA,ADULTS,gemods,4,spanish,all,2
7552,32149,CHI,CHI,gemods,4,spanish,all,1
7552,32149,MOT,ADULTS,gemods,4,spanish,all,2
7552,31549,GMA,ADULTS,gemods,5,spanish,all,2
7552,31549,CHI,CHI,gemods,5,spanish,all,1
7552,31549,MOT,ADULTS,gemods,5,spanish,all,2
7552,53789,GMA,ADULTS,gemods,6,spanish,all,2
7552,53789,CHI,CHI,gemods,6,spanish,all,1
7552,53789,MOT,ADULTS,gemods,6,spanish,all,2
7574,2917,CHI,CHI,gemods,1,spanish,all,1
7574,2917,MOT,ADULTS,gemods,1,spanish,all,1
7574,48555,CHI,CHI,gemods,2,spanish,all,1
7574,48555,MOT,ADULTS,gemods,2,spanish,all,3
7574,48555,FAT,ADULTS,gemods,2,spanish,all,3
7574,48555,ADF,ADULTS,gemods,2,spanish,all,3
7574,8017,CHI,CHI,gemods,3,spanish,all,1
7574,8017,MOT,ADULTS,gemods,3,spanish,all,2
7574,8017,ADF,ADULTS,gemods,3,spanish,all,2
7574,47955,CHI,CHI,gemods,4,spanish,all,1
7574,47955,FAT,ADULTS,gemods,4,spanish,all,2
7574,47955,ADF,ADULTS,gemods,4,spanish,all,2
7574,8917,CHI,CHI,gemods,5,spanish,all,1
7574,8917,MOT,ADULTS,gemods,5,spanish,all,3
7574,8917,FAT,ADULTS,gemods,5,spanish,all,3
7574,8917,ADF,ADULTS,gemods,5,spanish,all,3
7574,56955,CHI,CHI,gemods,7,spanish,all,1
7574,56955,MOT,ADULTS,gemods,7,spanish,all,2
7574,56955,ADF,ADULTS,gemods,7,spanish,all,2
7579,18684,ANT,ADULTS,gemods,1,spanish,all,1
7579,18684,CHI,CHI,gemods,1,spanish,all,1
7579,1220,ADF,ADULTS,gemods,2,spanish,all,2
7579,1220,MOT,ADULTS,gemods,2,spanish,all,2
7579,1220,CHI,CHI,gemods,2,spanish,all,1
7579,10692,MOT,ADULTS,gemods,3,spanish,all,1
7579,10692,CHI,CHI,gemods,3,spanish,all,1
7579,9192,ADF,ADULTS,gemods,5,spanish,all,2
7579,9192,MOT,ADULTS,gemods,5,spanish,all,2
7579,9192,CHI,CHI,gemods,5,spanish,all,1
7579,1820,ADF,ADULTS,gemods,6,spanish,all,2
7579,1820,MOT,ADULTS,gemods,6,spanish,all,2
7579,1820,CHI,CHI,gemods,6,spanish,all,1
7580,51627,CHI,CHI,gemods,13,spanish,all,1
7580,51627,MOT,ADULTS,gemods,13,spanish,all,1
7580,39992,CHI,CHI,gemods,1,spanish,all,1
7580,39992,MOT,ADULTS,gemods,1,spanish,all,2
7580,39992,FAT,ADULTS,gemods,1,spanish,all,2
7580,38192,CHI,CHI,gemods,2,spanish,all,1
7580,38192,MOT,ADULTS,gemods,2,spanish,all,2
7580,38192,FAT,ADULTS,gemods,2,spanish,all,2
7580,49527,CHI,CHI,gemods,6,spanish,all,1
7580,49527,MOT,ADULTS,gemods,6,spanish,all,2
7580,49527,FAT,ADULTS,gemods,6,spanish,all,2
7580,10089,CHI,CHI,gemods,8,spanish,all,1
7580,10089,MOT,ADULTS,gemods,8,spanish,all,1
7580,35192,CHI,CHI,gemods,9,spanish,all,1
7580,35192,FAT,ADULTS,gemods,9,spanish,all,1
7621,56347,CHI,CHI,gemods,12,spanish,all,1
7621,56347,GFA,ADULTS,gemods,12,spanish,all,3
7621,56347,GMA,ADULTS,gemods,12,spanish,all,3
7621,56347,MOT,ADULTS,gemods,12,spanish,all,3
7621,301,CHI,CHI,gemods,3,spanish,all,1
7621,301,MOT,ADULTS,gemods,3,spanish,all,2
7621,301,GFA,ADULTS,gemods,3,spanish,all,2
7621,41947,CHI,CHI,gemods,5,spanish,all,1
7621,41947,MOT,ADULTS,gemods,5,spanish,all,4
7621,41947,GFA,ADULTS,gemods,5,spanish,all,4
7621,41947,ADM,ADULTS,gemods,5,spanish,all,4
7621,41947,ADF,ADULTS,gemods,5,spanish,all,4
7621,41047,CHI,CHI,gemods,6,spanish,all,1
7621,41047,GFA,ADULTS,gemods,6,spanish,all,4
7621,41047,FAT,ADULTS,gemods,6,spanish,all,4
7621,41047,GMA,ADULTS,gemods,6,spanish,all,4
7621,41047,ADM,ADULTS,gemods,6,spanish,all,4
7621,48847,CHI,CHI,gemods,8,spanish,all,1
7621,48847,GFA,ADULTS,gemods,8,spanish,all,4
7621,48847,GMA,ADULTS,gemods,8,spanish,all,4
7621,48847,ADF,ADULTS,gemods,8,spanish,all,4
7621,48847,ADM,ADULTS,gemods,8,spanish,all,4
7621,40147,CHI,CHI,gemods,9,spanish,all,1
7621,40147,GFA,ADULTS,gemods,9,spanish,all,2
7621,40147,FAT,ADULTS,gemods,9,spanish,all,2
7660,4545,CHI,CHI,gemods,15,spanish,all,1
7660,4545,MOT,ADULTS,gemods,15,spanish,all,1
7660,2145,CHI,CHI,gemods,2,spanish,all,1
7660,2145,MOT,ADULTS,gemods,2,spanish,all,1
7660,26669,CHI,CHI,gemods,3,spanish,all,1
7660,26669,MOT,ADULTS,gemods,3,spanish,all,1
7660,29297,CHI,CHI,gemods,4,spanish,all,1
7660,29297,MOT,ADULTS,gemods,4,spanish,all,2
7660,29297,FAT,ADULTS,gemods,4,spanish,all,2
7660,1545,CHI,CHI,gemods,5,spanish,all,1
7660,1545,MOT,ADULTS,gemods,5,spanish,all,1
7660,24269,CHI,CHI,gemods,7,spanish,all,1
7660,24269,MOT,ADULTS,gemods,7,spanish,all,1
7692,3667,CHI,CHI,gemods,1,spanish,all,1
7692,3667,MOT,ADULTS,gemods,1,spanish,all,3
7692,3667,FAT,ADULTS,gemods,1,spanish,all,3
7692,3667,ADF,ADULTS,gemods,1,spanish,all,3
7692,13285,CHI,CHI,gemods,2,spanish,all,1
7692,5167,CHI,CHI,gemods,5,spanish,all,1
7692,5167,MOT,ADULTS,gemods,5,spanish,all,2
7692,5167,FAT,ADULTS,gemods,5,spanish,all,2
7692,1285,CHI,CHI,gemods,6,spanish,all,1
7692,1285,MOT,ADULTS,gemods,6,spanish,all,3
7692,1285,ADF,ADULTS,gemods,6,spanish,all,3
7692,1285,ADM,ADULTS,gemods,6,spanish,all,3
7692,12385,CHI,CHI,gemods,7,spanish,all,1
7739,38373,CHI,CHI,gemods,2,spanish,all,1
7739,38373,MOT,ADULTS,gemods,2,spanish,all,3
7739,38373,ADF,ADULTS,gemods,2,spanish,all,3
7739,38373,FAT,ADULTS,gemods,2,spanish,all,3
7739,7764,CHI,CHI,gemods,3,spanish,all,1
7739,7764,MOT,ADULTS,gemods,3,spanish,all,1
7739,6564,CHI,CHI,gemods,4,spanish,all,1
7739,37773,CHI,CHI,gemods,5,spanish,all,1
7739,37773,MOT,ADULTS,gemods,5,spanish,all,2
7739,37773,ANT,ADULTS,gemods,5,spanish,all,2
7739,864,CHI,CHI,gemods,6,spanish,all,1
7739,864,MOT,ADULTS,gemods,6,spanish,all,2
7739,864,UNC,ADULTS,gemods,6,spanish,all,2
7749,48481,CHI,CHI,gemods,1,spanish,all,1
7749,48481,MOT,ADULTS,gemods,1,spanish,all,2
7749,48481,FAT,ADULTS,gemods,1,spanish,all,2
7749,26304,CHI,CHI,gemods,2,spanish,all,1
7749,26304,ADF,ADULTS,gemods,2,spanish,all,1
7749,38004,CHI,CHI,gemods,3,spanish,all,1
7749,38004,MOT,ADULTS,gemods,3,spanish,all,2
7749,38004,ADF,ADULTS,gemods,3,spanish,all,2
7749,1556,CHI,CHI,gemods,4,spanish,all,1
7749,1556,MOT,ADULTS,gemods,4,spanish,all,1
7780,43967,CHI,CHI,gemods,31,spanish,all,1
7780,43967,MOT,ADULTS,gemods,31,spanish,all,1
7780,35980,CHI,CHI,gemods,37,spanish,all,1
7780,35980,MOT,ADULTS,gemods,37,spanish,all,1
7780,33280,CHI,CHI,gemods,39,spanish,all,1
7780,33280,MOT,ADULTS,gemods,39,spanish,all,1
7780,26080,CHI,CHI,gemods,47,spanish,all,1
7780,26080,MOT,ADULTS,gemods,47,spanish,all,1
7780,35080,CHI,CHI,gemods,50,spanish,all,1
7780,13780,CHI,CHI,gemods,59,spanish,all,1
7791,21528,CHI,CHI,gemods,1,spanish,all,1
7791,21528,MOT,ADULTS,gemods,1,spanish,all,2
7791,21528,FAT,ADULTS,gemods,1,spanish,all,2
7791,20928,CHI,CHI,gemods,2,spanish,all,1
7791,20928,MOT,ADULTS,gemods,2,spanish,all,3
7791,20928,FAT,ADULTS,gemods,2,spanish,all,3
7791,20928,ADF,ADULTS,gemods,2,spanish,all,3
7791,13428,CHI,CHI,gemods,3,spanish,all,1
7791,13428,MOT,ADULTS,gemods,3,spanish,all,2
7791,13428,GMA,ADULTS,gemods,3,spanish,all,2
7791,2807,CHI,CHI,gemods,4,spanish,all,1
7791,2807,MOT,ADULTS,gemods,4,spanish,all,2
7791,2807,GMA,ADULTS,gemods,4,spanish,all,2
7791,3407,CHI,CHI,gemods,5,spanish,all,1
7791,3407,MOT,ADULTS,gemods,5,spanish,all,3
7791,3407,GMA,ADULTS,gemods,5,spanish,all,3
7791,3407,ADM,ADULTS,gemods,5,spanish,all,3
7791,35989,CHI,CHI,gemods,7,spanish,all,1
7795,16610,CHI,CHI,gemods,11,spanish,all,1
7795,16610,MOT,ADULTS,gemods,11,spanish,all,1
7795,8838,CHI,CHI,gemods,21,spanish,all,1
7795,34073,CHI,CHI,gemods,22,spanish,all,1
7795,34073,MOT,ADULTS,gemods,22,spanish,all,2
7795,34073,FAT,ADULTS,gemods,22,spanish,all,2
7795,40073,CHI,CHI,gemods,23,spanish,all,1
7795,40073,MOT,ADULTS,gemods,23,spanish,all,4
7795,40073,GMA,ADULTS,gemods,23,spanish,all,4
7795,40073,UNC,ADULTS,gemods,23,spanish,all,4
7795,40073,ANT,ADULTS,gemods,23,spanish,all,4
7795,38573,CHI,CHI,gemods,2,spanish,all,1
7795,38573,MOT,ADULTS,gemods,2,spanish,all,3
7795,38573,GMA,ADULTS,gemods,2,spanish,all,3
7795,38573,UNC,ADULTS,gemods,2,spanish,all,3
